order_id,experiment,variant,enrolled_at
ORD-003731,exp2_reengage_nudge,variant_b,2024-03-10T11:13:20
ORD-003986,exp2_reengage_nudge,control,2024-01-13T23:41:14
ORD-003634,exp2_reengage_nudge,variant_b,2024-01-28T07:17:44
ORD-003301,exp2_reengage_nudge,variant_b,2024-03-04T13:41:09
ORD-007973,exp2_reengage_nudge,control,2024-06-13T18:50:41
ORD-000444,exp2_reengage_nudge,variant_b,2024-03-26T03:20:53
ORD-002545,exp2_reengage_nudge,control,2024-01-31T11:31:22
ORD-000597,exp2_reengage_nudge,control,2024-02-03T19:50:35
ORD-003893,exp2_reengage_nudge,variant_b,2024-06-18T04:49:06
ORD-001229,exp2_reengage_nudge,control,2024-02-04T20:07:28
ORD-009317,exp2_reengage_nudge,control,2024-05-17T04:26:18
ORD-008037,exp2_reengage_nudge,control,2024-04-08T11:56:37
ORD-008621,exp2_reengage_nudge,variant_b,2024-05-13T22:24:10
ORD-009209,exp2_reengage_nudge,variant_b,2024-01-23T16:32:00
ORD-000268,exp2_reengage_nudge,control,2024-01-18T01:08:04
ORD-008797,exp2_reengage_nudge,control,2024-01-18T22:39:11
ORD-007649,exp2_reengage_nudge,variant_b,2024-02-22T12:06:35
ORD-008311,exp2_reengage_nudge,control,2024-02-09T04:00:51
ORD-008582,exp2_reengage_nudge,control,2024-06-16T19:55:12
ORD-007937,exp2_reengage_nudge,control,2024-03-26T14:52:09
ORD-009590,exp2_reengage_nudge,variant_b,2024-02-20T20:34:42
ORD-002955,exp2_reengage_nudge,control,2024-03-31T06:46:30
ORD-000057,exp2_reengage_nudge,variant_b,2024-01-20T22:05:35
ORD-000847,exp2_reengage_nudge,variant_b,2024-05-08T02:11:09
ORD-002343,exp2_reengage_nudge,variant_b,2024-04-08T16:30:49
ORD-001232,exp2_reengage_nudge,control,2024-02-03T21:27:25
ORD-009530,exp2_reengage_nudge,variant_b,2024-02-22T01:43:32
ORD-008937,exp2_reengage_nudge,control,2024-01-18T07:35:40
ORD-009383,exp2_reengage_nudge,control,2024-03-20T11:08:30
ORD-007497,exp2_reengage_nudge,control,2024-02-06T10:46:56
ORD-008604,exp2_reengage_nudge,variant_b,2024-02-28T19:41:40
ORD-009259,exp2_reengage_nudge,variant_b,2024-02-27T06:29:48
ORD-007727,exp2_reengage_nudge,control,2024-03-24T21:23:16
ORD-003799,exp2_reengage_nudge,control,2024-02-17T22:48:51
ORD-003283,exp2_reengage_nudge,variant_b,2024-01-22T20:49:01
ORD-009252,exp2_reengage_nudge,control,2024-01-10T15:46:35
ORD-007678,exp2_reengage_nudge,control,2024-01-25T06:35:17
ORD-004561,exp2_reengage_nudge,control,2024-04-01T06:16:23
ORD-005441,exp2_reengage_nudge,variant_b,2024-04-03T22:34:45
ORD-001105,exp2_reengage_nudge,control,2024-06-04T06:06:16
ORD-004792,exp2_reengage_nudge,control,2024-05-07T21:42:46
ORD-005237,exp2_reengage_nudge,variant_b,2024-06-10T07:46:45
ORD-004306,exp2_reengage_nudge,control,2024-03-02T05:59:36
ORD-008938,exp2_reengage_nudge,variant_b,2024-06-02T21:52:33
ORD-002921,exp2_reengage_nudge,control,2024-01-09T06:59:38
ORD-009293,exp2_reengage_nudge,control,2024-01-30T19:53:02
ORD-004233,exp2_reengage_nudge,variant_b,2024-04-01T11:17:45
ORD-004520,exp2_reengage_nudge,variant_b,2024-06-14T12:00:41
ORD-006317,exp2_reengage_nudge,control,2024-01-05T22:09:15
ORD-001562,exp2_reengage_nudge,control,2024-04-06T20:42:13
ORD-009022,exp2_reengage_nudge,variant_b,2024-06-19T23:35:16
ORD-009836,exp2_reengage_nudge,variant_b,2024-04-13T01:42:50
ORD-003835,exp2_reengage_nudge,control,2024-06-11T04:47:06
ORD-006157,exp2_reengage_nudge,variant_b,2024-04-30T21:41:36
ORD-009149,exp2_reengage_nudge,control,2024-03-20T21:34:42
ORD-003763,exp2_reengage_nudge,control,2024-06-08T06:22:07
ORD-004487,exp2_reengage_nudge,variant_b,2024-02-25T00:39:47
ORD-001292,exp2_reengage_nudge,variant_b,2024-01-24T14:11:04
ORD-000507,exp2_reengage_nudge,control,2024-03-17T23:05:08
ORD-006322,exp2_reengage_nudge,variant_b,2024-05-16T14:28:27
ORD-008239,exp2_reengage_nudge,control,2024-06-05T16:57:35
ORD-004754,exp2_reengage_nudge,control,2024-04-17T11:16:35
ORD-004963,exp2_reengage_nudge,variant_b,2024-02-13T11:08:37
ORD-000119,exp2_reengage_nudge,control,2024-06-25T19:46:57
ORD-000488,exp2_reengage_nudge,control,2024-02-26T04:23:26
ORD-008979,exp2_reengage_nudge,control,2024-03-10T00:27:32
ORD-001494,exp2_reengage_nudge,variant_b,2024-03-07T06:44:00
ORD-003567,exp2_reengage_nudge,control,2024-01-15T03:01:51
ORD-001906,exp2_reengage_nudge,variant_b,2024-05-10T23:30:04
ORD-001127,exp2_reengage_nudge,control,2024-06-28T04:29:06
ORD-004709,exp2_reengage_nudge,control,2024-02-03T10:03:34
ORD-005843,exp2_reengage_nudge,control,2024-03-01T12:53:30
ORD-004469,exp2_reengage_nudge,control,2024-05-24T10:15:02
ORD-000985,exp2_reengage_nudge,variant_b,2024-03-27T00:35:10
ORD-007436,exp2_reengage_nudge,control,2024-01-29T15:38:22
ORD-005052,exp2_reengage_nudge,control,2024-05-15T05:08:21
ORD-000137,exp2_reengage_nudge,variant_b,2024-03-22T09:16:20
ORD-007390,exp2_reengage_nudge,control,2024-06-27T19:20:38
ORD-002183,exp2_reengage_nudge,control,2024-06-19T02:53:18
ORD-009506,exp2_reengage_nudge,control,2024-02-08T02:43:36
ORD-004657,exp2_reengage_nudge,variant_b,2024-02-06T03:37:07
ORD-004881,exp2_reengage_nudge,control,2024-03-08T05:57:10
ORD-005688,exp2_reengage_nudge,control,2024-01-29T06:04:43
ORD-004542,exp2_reengage_nudge,variant_b,2024-05-18T13:17:26
ORD-002972,exp2_reengage_nudge,control,2024-03-16T05:59:55
ORD-001817,exp2_reengage_nudge,variant_b,2024-05-08T16:08:09
ORD-008685,exp2_reengage_nudge,variant_b,2024-02-21T11:14:57
ORD-000096,exp2_reengage_nudge,variant_b,2024-06-15T05:18:34
ORD-002470,exp2_reengage_nudge,control,2024-03-08T08:46:17
ORD-008043,exp2_reengage_nudge,control,2024-03-01T21:19:46
ORD-006070,exp2_reengage_nudge,variant_b,2024-03-05T17:26:06
ORD-004686,exp2_reengage_nudge,control,2024-04-10T11:22:26
ORD-005726,exp2_reengage_nudge,control,2024-01-19T02:40:19
ORD-005196,exp2_reengage_nudge,control,2024-01-25T17:10:34
ORD-005887,exp2_reengage_nudge,control,2024-06-20T20:37:39
ORD-001898,exp2_reengage_nudge,variant_b,2024-01-15T21:24:58
ORD-001068,exp2_reengage_nudge,variant_b,2024-04-28T20:27:53
ORD-009759,exp2_reengage_nudge,variant_b,2024-01-12T21:07:33
ORD-005420,exp2_reengage_nudge,control,2024-03-12T00:48:54
ORD-002124,exp2_reengage_nudge,control,2024-06-20T12:45:23
ORD-001436,exp2_reengage_nudge,control,2024-06-11T01:53:10
ORD-001284,exp2_reengage_nudge,variant_b,2024-04-25T05:14:42
ORD-003315,exp2_reengage_nudge,control,2024-04-02T10:22:43
ORD-004018,exp2_reengage_nudge,control,2024-02-05T23:51:44
ORD-007327,exp2_reengage_nudge,variant_b,2024-05-18T12:37:40
ORD-006081,exp2_reengage_nudge,control,2024-03-16T05:25:12
ORD-005104,exp2_reengage_nudge,variant_b,2024-06-26T16:06:47
ORD-006054,exp2_reengage_nudge,variant_b,2024-05-29T19:23:46
ORD-001590,exp2_reengage_nudge,variant_b,2024-02-16T12:43:26
ORD-004927,exp2_reengage_nudge,control,2024-06-16T14:03:32
ORD-005042,exp2_reengage_nudge,control,2024-06-09T20:33:48
ORD-008411,exp2_reengage_nudge,variant_b,2024-04-17T08:32:35
ORD-006354,exp2_reengage_nudge,variant_b,2024-01-14T16:08:57
ORD-001575,exp2_reengage_nudge,control,2024-05-09T00:48:18
ORD-003725,exp2_reengage_nudge,variant_b,2024-04-21T10:25:46
ORD-009256,exp2_reengage_nudge,control,2024-05-30T15:03:09
ORD-005492,exp2_reengage_nudge,control,2024-02-28T20:32:51
ORD-004252,exp2_reengage_nudge,control,2024-01-01T03:49:25
ORD-001080,exp2_reengage_nudge,control,2024-05-09T12:25:45
ORD-002613,exp2_reengage_nudge,variant_b,2024-04-01T23:57:08
ORD-007050,exp2_reengage_nudge,variant_b,2024-02-01T11:13:38
ORD-000478,exp2_reengage_nudge,variant_b,2024-04-16T17:54:34
ORD-009124,exp2_reengage_nudge,control,2024-01-01T06:06:49
ORD-003040,exp2_reengage_nudge,variant_b,2024-05-15T13:55:30
ORD-000825,exp2_reengage_nudge,variant_b,2024-05-27T00:50:09
ORD-002608,exp2_reengage_nudge,variant_b,2024-02-07T14:13:13
ORD-001108,exp2_reengage_nudge,control,2024-06-16T21:17:55
ORD-006429,exp2_reengage_nudge,control,2024-04-21T07:03:09
ORD-000029,exp2_reengage_nudge,control,2024-05-31T16:48:35
ORD-003853,exp2_reengage_nudge,control,2024-03-29T06:21:59
ORD-006465,exp2_reengage_nudge,variant_b,2024-06-20T06:04:59
ORD-004398,exp2_reengage_nudge,variant_b,2024-03-02T13:16:24
ORD-001874,exp2_reengage_nudge,variant_b,2024-01-25T22:48:59
ORD-005211,exp2_reengage_nudge,control,2024-02-23T04:19:30
ORD-001526,exp2_reengage_nudge,control,2024-06-08T22:18:06
ORD-000747,exp2_reengage_nudge,variant_b,2024-05-14T08:06:15
ORD-000484,exp2_reengage_nudge,variant_b,2024-05-30T14:42:19
ORD-006662,exp2_reengage_nudge,variant_b,2024-02-25T00:50:56
ORD-002511,exp2_reengage_nudge,control,2024-06-21T15:48:48
ORD-003850,exp2_reengage_nudge,control,2024-06-04T21:33:20
ORD-002078,exp2_reengage_nudge,control,2024-06-29T01:11:59
ORD-005549,exp2_reengage_nudge,control,2024-03-11T20:38:38
ORD-002942,exp2_reengage_nudge,control,2024-04-04T20:59:05
ORD-006428,exp2_reengage_nudge,variant_b,2024-05-07T00:46:43
ORD-008868,exp2_reengage_nudge,control,2024-05-12T05:45:39
ORD-006108,exp2_reengage_nudge,variant_b,2024-03-20T15:39:25
ORD-002517,exp2_reengage_nudge,variant_b,2024-06-27T09:48:08
ORD-003840,exp2_reengage_nudge,variant_b,2024-02-28T01:51:51
ORD-002912,exp2_reengage_nudge,control,2024-01-02T08:32:36
ORD-004498,exp2_reengage_nudge,control,2024-01-28T02:04:00
ORD-008481,exp2_reengage_nudge,control,2024-04-10T08:22:20
ORD-006846,exp2_reengage_nudge,control,2024-04-26T14:26:08
ORD-008860,exp2_reengage_nudge,control,2024-05-17T15:45:21
ORD-001664,exp2_reengage_nudge,variant_b,2024-06-13T13:47:44
ORD-004553,exp2_reengage_nudge,variant_b,2024-06-08T12:21:13
ORD-002298,exp2_reengage_nudge,variant_b,2024-03-06T13:00:53
ORD-003422,exp2_reengage_nudge,variant_b,2024-02-29T00:46:17
ORD-007815,exp2_reengage_nudge,variant_b,2024-04-14T13:34:40
ORD-007108,exp2_reengage_nudge,control,2024-06-08T02:03:02
ORD-003696,exp2_reengage_nudge,variant_b,2024-01-19T11:05:44
ORD-009494,exp2_reengage_nudge,control,2024-01-02T01:20:54
ORD-004565,exp2_reengage_nudge,variant_b,2024-04-18T16:11:46
ORD-000100,exp2_reengage_nudge,variant_b,2024-01-20T08:41:24
ORD-003219,exp2_reengage_nudge,control,2024-05-09T19:07:11
ORD-008473,exp2_reengage_nudge,variant_b,2024-05-29T21:07:11
ORD-002392,exp2_reengage_nudge,variant_b,2024-03-23T13:21:18
ORD-001072,exp2_reengage_nudge,control,2024-03-01T02:27:35
ORD-006256,exp2_reengage_nudge,variant_b,2024-02-16T00:02:28
ORD-009015,exp2_reengage_nudge,control,2024-03-30T17:45:49
ORD-000880,exp2_reengage_nudge,control,2024-03-29T07:19:50
ORD-007837,exp2_reengage_nudge,control,2024-03-21T23:46:14
ORD-000390,exp2_reengage_nudge,control,2024-02-11T03:05:44
ORD-002840,exp2_reengage_nudge,control,2024-05-29T06:22:49
ORD-004326,exp2_reengage_nudge,control,2024-01-22T18:35:12
ORD-008943,exp2_reengage_nudge,control,2024-06-15T08:46:28
ORD-005902,exp2_reengage_nudge,control,2024-06-11T02:02:42
ORD-005046,exp2_reengage_nudge,variant_b,2024-03-05T11:48:28
ORD-005788,exp2_reengage_nudge,control,2024-03-09T18:25:10
ORD-001391,exp2_reengage_nudge,variant_b,2024-03-08T10:36:43
ORD-009935,exp2_reengage_nudge,control,2024-06-02T07:18:19
ORD-008784,exp2_reengage_nudge,variant_b,2024-04-03T00:00:31
ORD-000246,exp2_reengage_nudge,control,2024-03-01T05:03:30
ORD-005922,exp2_reengage_nudge,control,2024-06-26T09:17:17
ORD-009146,exp2_reengage_nudge,control,2024-06-22T11:01:51
ORD-009778,exp2_reengage_nudge,control,2024-05-11T19:58:18
ORD-001864,exp2_reengage_nudge,control,2024-02-05T01:57:21
ORD-004320,exp2_reengage_nudge,control,2024-01-28T04:10:55
ORD-000267,exp2_reengage_nudge,control,2024-01-27T08:32:24
ORD-009816,exp2_reengage_nudge,control,2024-05-19T01:24:07
ORD-007274,exp2_reengage_nudge,variant_b,2024-03-20T18:15:52
ORD-004518,exp2_reengage_nudge,control,2024-01-30T15:22:00
ORD-008025,exp2_reengage_nudge,control,2024-04-14T08:15:41
ORD-003140,exp2_reengage_nudge,variant_b,2024-03-12T08:40:48
ORD-001034,exp2_reengage_nudge,control,2024-06-18T11:05:01
ORD-007957,exp2_reengage_nudge,variant_b,2024-06-29T06:27:06
ORD-006161,exp2_reengage_nudge,control,2024-04-29T02:34:24
ORD-005265,exp2_reengage_nudge,variant_b,2024-06-26T15:44:59
ORD-007261,exp2_reengage_nudge,variant_b,2024-05-11T05:21:38
ORD-004173,exp2_reengage_nudge,variant_b,2024-05-08T06:24:14
ORD-000505,exp2_reengage_nudge,control,2024-01-31T20:53:19
ORD-001419,exp2_reengage_nudge,variant_b,2024-05-14T02:48:48
ORD-002890,exp2_reengage_nudge,control,2024-05-15T00:16:41
ORD-000250,exp2_reengage_nudge,control,2024-03-06T20:01:30
ORD-007754,exp2_reengage_nudge,control,2024-04-28T01:57:28
ORD-009183,exp2_reengage_nudge,variant_b,2024-01-20T14:03:20
ORD-006038,exp2_reengage_nudge,variant_b,2024-01-07T10:40:41
ORD-002289,exp2_reengage_nudge,variant_b,2024-06-25T17:09:32
ORD-001145,exp2_reengage_nudge,variant_b,2024-06-03T05:55:25
ORD-006258,exp2_reengage_nudge,variant_b,2024-02-12T16:09:04
ORD-001344,exp2_reengage_nudge,variant_b,2024-06-13T06:00:01
ORD-001531,exp2_reengage_nudge,variant_b,2024-02-17T15:15:20
ORD-001736,exp2_reengage_nudge,control,2024-03-16T20:24:49
ORD-007634,exp2_reengage_nudge,control,2024-04-10T05:10:26
ORD-004867,exp2_reengage_nudge,variant_b,2024-04-06T09:03:39
ORD-005369,exp2_reengage_nudge,control,2024-01-13T08:27:40
ORD-003854,exp2_reengage_nudge,variant_b,2024-04-18T13:26:41
ORD-001241,exp2_reengage_nudge,variant_b,2024-04-04T04:32:59
ORD-007672,exp2_reengage_nudge,variant_b,2024-06-01T22:48:57
ORD-008266,exp2_reengage_nudge,control,2024-06-15T21:40:53
ORD-008821,exp2_reengage_nudge,control,2024-05-26T00:52:03
ORD-000651,exp2_reengage_nudge,variant_b,2024-03-12T12:38:39
ORD-008164,exp2_reengage_nudge,variant_b,2024-01-08T01:24:35
ORD-006663,exp2_reengage_nudge,control,2024-03-31T08:11:54
ORD-000556,exp2_reengage_nudge,variant_b,2024-03-30T00:34:09
ORD-004046,exp2_reengage_nudge,variant_b,2024-06-05T12:48:19
ORD-009237,exp2_reengage_nudge,control,2024-01-09T21:40:18
ORD-009079,exp2_reengage_nudge,control,2024-01-12T18:20:49
ORD-006340,exp2_reengage_nudge,variant_b,2024-06-27T03:26:42
ORD-001246,exp2_reengage_nudge,control,2024-02-11T23:24:09
ORD-004764,exp2_reengage_nudge,variant_b,2024-04-16T09:50:07
ORD-001947,exp2_reengage_nudge,variant_b,2024-04-16T03:14:34
ORD-007060,exp2_reengage_nudge,variant_b,2024-03-07T00:45:21
ORD-006666,exp2_reengage_nudge,variant_b,2024-06-12T04:06:22
ORD-004772,exp2_reengage_nudge,variant_b,2024-01-27T23:46:54
ORD-007381,exp2_reengage_nudge,control,2024-03-28T12:26:54
ORD-009644,exp2_reengage_nudge,control,2024-01-02T20:46:20
ORD-005128,exp2_reengage_nudge,variant_b,2024-05-29T15:29:30
ORD-000612,exp2_reengage_nudge,variant_b,2024-04-25T08:22:58
ORD-005422,exp2_reengage_nudge,variant_b,2024-03-10T04:14:07
ORD-005002,exp2_reengage_nudge,control,2024-01-27T16:39:35
ORD-009844,exp2_reengage_nudge,variant_b,2024-06-11T01:30:32
ORD-008999,exp2_reengage_nudge,variant_b,2024-04-27T02:54:58
ORD-006650,exp2_reengage_nudge,variant_b,2024-06-28T04:28:14
ORD-004151,exp2_reengage_nudge,control,2024-04-17T05:17:37
ORD-009056,exp2_reengage_nudge,variant_b,2024-01-04T00:28:14
ORD-009422,exp2_reengage_nudge,variant_b,2024-06-10T01:25:47
ORD-006982,exp2_reengage_nudge,variant_b,2024-02-26T23:46:37
ORD-004884,exp2_reengage_nudge,control,2024-02-18T07:50:52
ORD-006224,exp2_reengage_nudge,control,2024-01-20T01:28:25
ORD-005675,exp2_reengage_nudge,variant_b,2024-01-18T05:16:42
ORD-003550,exp2_reengage_nudge,control,2024-02-16T05:51:14
ORD-008382,exp2_reengage_nudge,control,2024-05-27T00:50:42
ORD-000755,exp2_reengage_nudge,variant_b,2024-05-17T22:41:14
ORD-009442,exp2_reengage_nudge,variant_b,2024-05-06T11:28:14
ORD-007130,exp2_reengage_nudge,variant_b,2024-02-25T02:01:52
ORD-003274,exp2_reengage_nudge,control,2024-04-05T15:55:42
ORD-007799,exp2_reengage_nudge,variant_b,2024-03-11T02:03:32
ORD-008917,exp2_reengage_nudge,variant_b,2024-03-01T22:18:13
ORD-002495,exp2_reengage_nudge,variant_b,2024-04-07T08:57:14
ORD-002126,exp2_reengage_nudge,control,2024-03-02T16:58:38
ORD-007899,exp2_reengage_nudge,variant_b,2024-05-07T16:50:37
ORD-004571,exp2_reengage_nudge,variant_b,2024-06-02T06:36:01
ORD-003601,exp2_reengage_nudge,control,2024-02-20T16:31:29
ORD-004259,exp2_reengage_nudge,variant_b,2024-01-19T10:36:04
ORD-002450,exp2_reengage_nudge,control,2024-06-23T07:45:18
ORD-001774,exp2_reengage_nudge,variant_b,2024-03-17T15:12:03
ORD-003449,exp2_reengage_nudge,control,2024-03-15T06:16:15
ORD-008711,exp2_reengage_nudge,control,2024-03-25T08:31:53
ORD-004862,exp2_reengage_nudge,variant_b,2024-05-27T03:07:03
ORD-008941,exp2_reengage_nudge,variant_b,2024-03-06T16:07:06
ORD-000350,exp2_reengage_nudge,control,2024-03-19T17:22:42
ORD-008101,exp2_reengage_nudge,control,2024-02-09T00:58:05
ORD-003646,exp2_reengage_nudge,control,2024-02-14T19:38:15
ORD-000092,exp2_reengage_nudge,variant_b,2024-02-21T21:06:53
ORD-005452,exp2_reengage_nudge,control,2024-04-27T22:00:59
ORD-008755,exp2_reengage_nudge,control,2024-05-12T19:22:07
ORD-003736,exp2_reengage_nudge,variant_b,2024-05-31T09:56:22
ORD-008090,exp2_reengage_nudge,variant_b,2024-05-25T06:37:48
ORD-007374,exp2_reengage_nudge,variant_b,2024-06-11T10:21:43
ORD-009871,exp2_reengage_nudge,control,2024-04-23T08:14:39
ORD-008236,exp2_reengage_nudge,variant_b,2024-05-16T02:53:27
ORD-003363,exp2_reengage_nudge,control,2024-06-15T05:22:06
ORD-003217,exp2_reengage_nudge,control,2024-06-11T02:27:36
ORD-006184,exp2_reengage_nudge,control,2024-05-07T21:34:19
ORD-005554,exp2_reengage_nudge,variant_b,2024-03-02T23:14:27
ORD-004458,exp2_reengage_nudge,variant_b,2024-01-18T04:46:10
ORD-005923,exp2_reengage_nudge,control,2024-03-09T03:36:12
ORD-001496,exp2_reengage_nudge,variant_b,2024-03-25T05:38:58
ORD-003392,exp2_reengage_nudge,control,2024-05-02T12:05:02
ORD-008474,exp2_reengage_nudge,control,2024-06-02T17:06:11
ORD-009904,exp2_reengage_nudge,variant_b,2024-04-25T13:22:22
ORD-004007,exp2_reengage_nudge,control,2024-06-06T01:49:32
ORD-002790,exp2_reengage_nudge,variant_b,2024-04-14T09:21:00
ORD-009359,exp2_reengage_nudge,control,2024-04-24T15:30:28
ORD-005325,exp2_reengage_nudge,variant_b,2024-02-05T16:40:04
ORD-004557,exp2_reengage_nudge,control,2024-04-11T11:25:42
ORD-003321,exp2_reengage_nudge,variant_b,2024-02-15T11:32:32
ORD-003341,exp2_reengage_nudge,control,2024-04-15T13:41:17
ORD-009174,exp2_reengage_nudge,control,2024-04-11T16:19:49
ORD-009111,exp2_reengage_nudge,variant_b,2024-04-15T04:26:49
ORD-003516,exp2_reengage_nudge,variant_b,2024-02-15T16:29:18
ORD-006456,exp2_reengage_nudge,variant_b,2024-03-25T00:10:08
ORD-008810,exp2_reengage_nudge,control,2024-02-28T19:52:52
ORD-008322,exp2_reengage_nudge,variant_b,2024-06-23T08:15:00
ORD-007002,exp2_reengage_nudge,variant_b,2024-06-25T11:11:27
ORD-002108,exp2_reengage_nudge,variant_b,2024-01-23T06:57:10
ORD-008835,exp2_reengage_nudge,variant_b,2024-06-03T18:22:33
ORD-000711,exp2_reengage_nudge,variant_b,2024-03-23T17:16:53
ORD-005407,exp2_reengage_nudge,variant_b,2024-05-18T21:58:59
ORD-008599,exp2_reengage_nudge,variant_b,2024-01-25T15:05:03
ORD-001667,exp2_reengage_nudge,variant_b,2024-03-06T16:58:49
ORD-001490,exp2_reengage_nudge,variant_b,2024-02-19T11:44:04
ORD-009205,exp2_reengage_nudge,control,2024-05-20T06:40:58
ORD-000631,exp2_reengage_nudge,variant_b,2024-06-10T23:13:32
ORD-008498,exp2_reengage_nudge,variant_b,2024-05-08T21:31:57
ORD-000738,exp2_reengage_nudge,control,2024-03-09T23:04:03
ORD-001724,exp2_reengage_nudge,control,2024-02-26T16:18:14
ORD-008182,exp2_reengage_nudge,variant_b,2024-03-03T01:23:46
ORD-001607,exp2_reengage_nudge,control,2024-05-26T03:48:29
ORD-007352,exp2_reengage_nudge,variant_b,2024-05-23T09:47:13
ORD-007985,exp2_reengage_nudge,control,2024-03-08T00:53:58
ORD-005940,exp2_reengage_nudge,variant_b,2024-05-17T23:37:25
ORD-000035,exp2_reengage_nudge,variant_b,2024-06-14T02:39:13
ORD-005503,exp2_reengage_nudge,variant_b,2024-04-15T09:07:54
ORD-004463,exp2_reengage_nudge,variant_b,2024-03-28T04:42:44
ORD-001587,exp2_reengage_nudge,variant_b,2024-03-20T02:02:44
ORD-004061,exp2_reengage_nudge,variant_b,2024-05-02T17:53:33
ORD-003401,exp2_reengage_nudge,control,2024-06-08T19:38:55
ORD-000866,exp2_reengage_nudge,variant_b,2024-03-27T17:16:58
ORD-002174,exp2_reengage_nudge,variant_b,2024-02-29T03:32:58
ORD-004974,exp2_reengage_nudge,variant_b,2024-05-19T03:41:45
ORD-006452,exp2_reengage_nudge,control,2024-03-31T05:54:51
ORD-007772,exp2_reengage_nudge,variant_b,2024-03-28T08:47:22
ORD-009302,exp2_reengage_nudge,control,2024-02-29T17:56:56
ORD-007249,exp2_reengage_nudge,control,2024-02-08T01:21:09
ORD-007569,exp2_reengage_nudge,control,2024-05-28T04:43:01
ORD-005907,exp2_reengage_nudge,variant_b,2024-03-23T22:24:06
ORD-004396,exp2_reengage_nudge,control,2024-02-21T03:03:12
ORD-002580,exp2_reengage_nudge,variant_b,2024-04-24T00:14:57
ORD-001185,exp2_reengage_nudge,variant_b,2024-05-22T14:08:55
ORD-000413,exp2_reengage_nudge,variant_b,2024-06-22T18:01:45
ORD-007935,exp2_reengage_nudge,variant_b,2024-05-04T14:27:06
ORD-008892,exp2_reengage_nudge,control,2024-04-19T15:27:47
ORD-004444,exp2_reengage_nudge,control,2024-01-28T13:22:36
ORD-009728,exp2_reengage_nudge,control,2024-05-24T05:31:19
ORD-009347,exp2_reengage_nudge,control,2024-03-27T00:49:59
ORD-003037,exp2_reengage_nudge,variant_b,2024-04-25T05:34:47
ORD-001833,exp2_reengage_nudge,variant_b,2024-01-29T07:48:24
ORD-006869,exp2_reengage_nudge,variant_b,2024-02-21T02:00:48
ORD-007198,exp2_reengage_nudge,control,2024-03-12T12:14:59
ORD-008687,exp2_reengage_nudge,control,2024-02-20T23:18:10
ORD-009016,exp2_reengage_nudge,variant_b,2024-03-25T09:35:46
ORD-001041,exp2_reengage_nudge,variant_b,2024-01-14T04:02:10
ORD-002262,exp2_reengage_nudge,control,2024-01-14T17:46:47
ORD-009555,exp2_reengage_nudge,control,2024-01-07T19:07:46
ORD-007065,exp2_reengage_nudge,variant_b,2024-02-29T14:23:46
ORD-001387,exp2_reengage_nudge,control,2024-06-12T04:27:24
ORD-008445,exp2_reengage_nudge,control,2024-06-24T18:00:09
ORD-006824,exp2_reengage_nudge,control,2024-05-25T23:42:30
ORD-009819,exp2_reengage_nudge,control,2024-02-12T04:16:57
ORD-005077,exp2_reengage_nudge,variant_b,2024-01-06T09:49:28
ORD-007299,exp2_reengage_nudge,variant_b,2024-02-09T08:13:42
ORD-002381,exp2_reengage_nudge,control,2024-06-15T22:35:55
ORD-008450,exp2_reengage_nudge,variant_b,2024-02-13T08:13:59
ORD-009322,exp2_reengage_nudge,control,2024-03-28T11:19:40
ORD-002231,exp2_reengage_nudge,variant_b,2024-05-18T20:59:28
ORD-001579,exp2_reengage_nudge,variant_b,2024-02-07T08:46:24
ORD-003869,exp2_reengage_nudge,variant_b,2024-01-13T07:19:20
ORD-004116,exp2_reengage_nudge,control,2024-01-16T05:11:55
ORD-004713,exp2_reengage_nudge,variant_b,2024-06-10T10:57:20
ORD-003723,exp2_reengage_nudge,control,2024-04-22T14:59:01
ORD-005617,exp2_reengage_nudge,control,2024-05-12T23:36:17
ORD-000439,exp2_reengage_nudge,control,2024-03-18T07:55:51
ORD-008165,exp2_reengage_nudge,control,2024-02-17T22:38:57
ORD-005490,exp2_reengage_nudge,variant_b,2024-01-28T05:59:15
ORD-001439,exp2_reengage_nudge,control,2024-03-18T20:57:29
ORD-002817,exp2_reengage_nudge,control,2024-02-09T18:47:33
ORD-006358,exp2_reengage_nudge,control,2024-04-13T01:58:02
ORD-004727,exp2_reengage_nudge,control,2024-02-23T14:21:17
ORD-004020,exp2_reengage_nudge,variant_b,2024-02-28T15:49:39
ORD-005201,exp2_reengage_nudge,variant_b,2024-02-08T03:49:46
ORD-003091,exp2_reengage_nudge,variant_b,2024-04-16T22:11:16
ORD-009954,exp2_reengage_nudge,variant_b,2024-03-17T08:11:43
ORD-000391,exp2_reengage_nudge,control,2024-05-25T00:42:34
ORD-006783,exp2_reengage_nudge,variant_b,2024-05-05T21:34:52
ORD-006185,exp2_reengage_nudge,control,2024-02-04T04:23:15
ORD-002900,exp2_reengage_nudge,variant_b,2024-06-01T15:38:20
ORD-003148,exp2_reengage_nudge,control,2024-01-16T04:04:54
ORD-004758,exp2_reengage_nudge,control,2024-01-03T03:41:49
ORD-002544,exp2_reengage_nudge,control,2024-04-06T02:05:23
ORD-008838,exp2_reengage_nudge,variant_b,2024-03-18T06:00:48
ORD-002603,exp2_reengage_nudge,variant_b,2024-05-11T14:58:30
ORD-000135,exp2_reengage_nudge,variant_b,2024-06-21T06:55:41
ORD-001146,exp2_reengage_nudge,control,2024-05-19T09:08:58
